codigo_nacional,codigo_regional,region,prefijo,tipo,clasificacion,renombrado,base_regional,fuente_correspondencia,score_jaccard,nota,iar_reg,iar_nac,oar_reg,oar_nac
DEMINDCOAOTH_LOW,SO_DEMINDCOAOTH_LOW,SO,SO,technology,mapeo_directo,False,DEMINDCOAOTH_LOW,identidad,,,SO_COA002,COA002,SO_INDOTH_COA,INDOTH_COA
DEMINDDSLBOI_HIG,AN_DEMINDDSLBOI_HIG,AN,AN,technology,mapeo_directo,False,DEMINDDSLBOI_HIG,identidad,,,AN_DSL002,DSL,AN_INDIHT,INDIHT
DEMINDDSLBOI_HIG,CA_DEMINDDSLBOI_HIG,CA,CA,technology,mapeo_directo,False,DEMINDDSLBOI_HIG,identidad,,,CA_DSL002,DSL,CA_INDIHT,INDIHT
DEMINDDSLBOI_HIG,NE_DEMINDDSLBOI_HIG,NE,NE,technology,mapeo_directo,False,DEMINDDSLBOI_HIG,identidad,,,NE_DSL002,DSL,NE_INDIHT,INDIHT
DEMINDDSLBOI_HIG,OR_DEMINDDSLBOI_HIG,OR,OR,technology,mapeo_directo,False,DEMINDDSLBOI_HIG,identidad,,,OR_DSL002,DSL,OR_INDIHT,INDIHT
DEMINDDSLBOI_HIG,SO_DEMINDDSLBOI_HIG,SO,SO,technology,mapeo_directo,False,DEMINDDSLBOI_HIG,identidad,,,SO_DSL002,DSL,SO_INDIHT,INDIHT
DEMINDDSLBOI_LOW,AN_DEMINDDSLBOI_LOW,AN,AN,technology,mapeo_directo,False,DEMINDDSLBOI_LOW,identidad,,,AN_DSL002,DSL,AN_INDIHT,INDIHT
DEMINDDSLBOI_LOW,CA_DEMINDDSLBOI_LOW,CA,CA,technology,mapeo_directo,False,DEMINDDSLBOI_LOW,identidad,,,CA_DSL002,DSL,CA_INDIHT,INDIHT
DEMINDDSLBOI_LOW,NE_DEMINDDSLBOI_LOW,NE,NE,technology,mapeo_directo,False,DEMINDDSLBOI_LOW,identidad,,,NE_DSL002,DSL,NE_INDIHT,INDIHT
DEMINDDSLBOI_LOW,OR_DEMINDDSLBOI_LOW,OR,OR,technology,mapeo_directo,False,DEMINDDSLBOI_LOW,identidad,,,OR_DSL002,DSL,OR_INDIHT,INDIHT
DEMINDDSLBOI_LOW,SO_DEMINDDSLBOI_LOW,SO,SO,technology,mapeo_directo,False,DEMINDDSLBOI_LOW,identidad,,,SO_DSL002,DSL,SO_INDIHT,INDIHT
DEMINDDSLBOI_MID,AN_DEMINDDSLBOI_MID,AN,AN,technology,mapeo_directo,False,DEMINDDSLBOI_MID,identidad,,,AN_DSL002,DSL,AN_INDIHT,INDIHT
DEMINDDSLBOI_MID,CA_DEMINDDSLBOI_MID,CA,CA,technology,mapeo_directo,False,DEMINDDSLBOI_MID,identidad,,,CA_DSL002,DSL,CA_INDIHT,INDIHT
DEMINDDSLBOI_MID,NE_DEMINDDSLBOI_MID,NE,NE,technology,mapeo_directo,False,DEMINDDSLBOI_MID,identidad,,,NE_DSL002,DSL,NE_INDIHT,INDIHT
DEMINDDSLBOI_MID,OR_DEMINDDSLBOI_MID,OR,OR,technology,mapeo_directo,False,DEMINDDSLBOI_MID,identidad,,,OR_DSL002,DSL,OR_INDIHT,INDIHT
DEMINDDSLBOI_MID,SO_DEMINDDSLBOI_MID,SO,SO,technology,mapeo_directo,False,DEMINDDSLBOI_MID,identidad,,,SO_DSL002,DSL,SO_INDIHT,INDIHT
DEMINDDSLFUR_HIG,AN_DEMINDDSLFUR_HIG,AN,AN,technology,mapeo_directo,False,DEMINDDSLFUR_HIG,identidad,,,AN_DSL002,DSL,AN_INDDHT,INDDHT
DEMINDDSLFUR_HIG,CA_DEMINDDSLFUR_HIG,CA,CA,technology,mapeo_directo,False,DEMINDDSLFUR_HIG,identidad,,,CA_DSL002,DSL,CA_INDDHT,INDDHT
DEMINDDSLFUR_HIG,NE_DEMINDDSLFUR_HIG,NE,NE,technology,mapeo_directo,False,DEMINDDSLFUR_HIG,identidad,,,NE_DSL002,DSL,NE_INDDHT,INDDHT
DEMINDDSLFUR_HIG,OR_DEMINDDSLFUR_HIG,OR,OR,technology,mapeo_directo,False,DEMINDDSLFUR_HIG,identidad,,,OR_DSL002,DSL,OR_INDDHT,INDDHT
DEMINDDSLFUR_HIG,SO_DEMINDDSLFUR_HIG,SO,SO,technology,mapeo_directo,False,DEMINDDSLFUR_HIG,identidad,,,SO_DSL002,DSL,SO_INDDHT,INDDHT
DEMINDDSLFUR_LOW,AN_DEMINDDSLFUR_LOW,AN,AN,technology,mapeo_directo,False,DEMINDDSLFUR_LOW,identidad,,,AN_DSL002,DSL,AN_INDDHT,INDDHT
DEMINDDSLFUR_LOW,CA_DEMINDDSLFUR_LOW,CA,CA,technology,mapeo_directo,False,DEMINDDSLFUR_LOW,identidad,,,CA_DSL002,DSL,CA_INDDHT,INDDHT
DEMINDDSLFUR_LOW,NE_DEMINDDSLFUR_LOW,NE,NE,technology,mapeo_directo,False,DEMINDDSLFUR_LOW,identidad,,,NE_DSL002,DSL,NE_INDDHT,INDDHT
DEMINDDSLFUR_LOW,OR_DEMINDDSLFUR_LOW,OR,OR,technology,mapeo_directo,False,DEMINDDSLFUR_LOW,identidad,,,OR_DSL002,DSL,OR_INDDHT,INDDHT
DEMINDDSLFUR_LOW,SO_DEMINDDSLFUR_LOW,SO,SO,technology,mapeo_directo,False,DEMINDDSLFUR_LOW,identidad,,,SO_DSL002,DSL,SO_INDDHT,INDDHT
DEMINDDSLFUR_MID,AN_DEMINDDSLFUR_MID,AN,AN,technology,mapeo_directo,False,DEMINDDSLFUR_MID,identidad,,,AN_DSL002,DSL,AN_INDDHT,INDDHT
DEMINDDSLFUR_MID,CA_DEMINDDSLFUR_MID,CA,CA,technology,mapeo_directo,False,DEMINDDSLFUR_MID,identidad,,,CA_DSL002,DSL,CA_INDDHT,INDDHT
DEMINDDSLFUR_MID,NE_DEMINDDSLFUR_MID,NE,NE,technology,mapeo_directo,False,DEMINDDSLFUR_MID,identidad,,,NE_DSL002,DSL,NE_INDDHT,INDDHT
DEMINDDSLFUR_MID,OR_DEMINDDSLFUR_MID,OR,OR,technology,mapeo_directo,False,DEMINDDSLFUR_MID,identidad,,,OR_DSL002,DSL,OR_INDDHT,INDDHT
DEMINDDSLFUR_MID,SO_DEMINDDSLFUR_MID,SO,SO,technology,mapeo_directo,False,DEMINDDSLFUR_MID,identidad,,,SO_DSL002,DSL,SO_INDDHT,INDDHT
DEMINDELCAIR_HIG,AN_DEMINDELCAIR_HIG,AN,AN,technology,mapeo_directo,False,DEMINDELCAIR_HIG,identidad,,,AN_ELC003,ELC002,AN_INDCLIM,INDCLIM
DEMINDELCAIR_HIG,CA_DEMINDELCAIR_HIG,CA,CA,technology,mapeo_directo,False,DEMINDELCAIR_HIG,identidad,,,CA_ELC003,ELC002,CA_INDCLIM,INDCLIM
DEMINDELCAIR_HIG,NE_DEMINDELCAIR_HIG,NE,NE,technology,mapeo_directo,False,DEMINDELCAIR_HIG,identidad,,,NE_ELC003,ELC002,NE_INDCLIM,INDCLIM
DEMINDELCAIR_HIG,OR_DEMINDELCAIR_HIG,OR,OR,technology,mapeo_directo,False,DEMINDELCAIR_HIG,identidad,,,OR_ELC003,ELC002,OR_INDCLIM,INDCLIM
DEMINDELCAIR_HIG,SO_DEMINDELCAIR_HIG,SO,SO,technology,mapeo_directo,False,DEMINDELCAIR_HIG,identidad,,,SO_ELC003,ELC002,SO_INDCLIM,INDCLIM
DEMINDELCAIR_LOW,AN_DEMINDELCAIR_LOW,AN,AN,technology,mapeo_directo,False,DEMINDELCAIR_LOW,identidad,,,AN_ELC003,ELC002,AN_INDCLIM,INDCLIM
DEMINDELCAIR_LOW,CA_DEMINDELCAIR_LOW,CA,CA,technology,mapeo_directo,False,DEMINDELCAIR_LOW,identidad,,,CA_ELC003,ELC002,CA_INDCLIM,INDCLIM
DEMINDELCAIR_LOW,NE_DEMINDELCAIR_LOW,NE,NE,technology,mapeo_directo,False,DEMINDELCAIR_LOW,identidad,,,NE_ELC003,ELC002,NE_INDCLIM,INDCLIM
DEMINDELCAIR_LOW,OR_DEMINDELCAIR_LOW,OR,OR,technology,mapeo_directo,False,DEMINDELCAIR_LOW,identidad,,,OR_ELC003,ELC002,OR_INDCLIM,INDCLIM
DEMINDELCAIR_LOW,SO_DEMINDELCAIR_LOW,SO,SO,technology,mapeo_directo,False,DEMINDELCAIR_LOW,identidad,,,SO_ELC003,ELC002,SO_INDCLIM,INDCLIM
DEMINDELCAIR_MID,AN_DEMINDELCAIR_MID,AN,AN,technology,mapeo_directo,False,DEMINDELCAIR_MID,identidad,,,AN_ELC003,ELC002,AN_INDCLIM,INDCLIM
DEMINDELCAIR_MID,CA_DEMINDELCAIR_MID,CA,CA,technology,mapeo_directo,False,DEMINDELCAIR_MID,identidad,,,CA_ELC003,ELC002,CA_INDCLIM,INDCLIM
DEMINDELCAIR_MID,NE_DEMINDELCAIR_MID,NE,NE,technology,mapeo_directo,False,DEMINDELCAIR_MID,identidad,,,NE_ELC003,ELC002,NE_INDCLIM,INDCLIM
DEMINDELCAIR_MID,OR_DEMINDELCAIR_MID,OR,OR,technology,mapeo_directo,False,DEMINDELCAIR_MID,identidad,,,OR_ELC003,ELC002,OR_INDCLIM,INDCLIM
DEMINDELCAIR_MID,SO_DEMINDELCAIR_MID,SO,SO,technology,mapeo_directo,False,DEMINDELCAIR_MID,identidad,,,SO_ELC003,ELC002,SO_INDCLIM,INDCLIM
DEMINDELCBOI_HIG,AN_DEMINDELCBOI_HIG,AN,AN,technology,mapeo_directo,False,DEMINDELCBOI_HIG,identidad,,,AN_ELC003,ELC002,AN_INDIHT,INDIHT
DEMINDELCBOI_HIG,CA_DEMINDELCBOI_HIG,CA,CA,technology,mapeo_directo,False,DEMINDELCBOI_HIG,identidad,,,CA_ELC003,ELC002,CA_INDIHT,INDIHT
DEMINDELCBOI_HIG,NE_DEMINDELCBOI_HIG,NE,NE,technology,mapeo_directo,False,DEMINDELCBOI_HIG,identidad,,,NE_ELC003,ELC002,NE_INDIHT,INDIHT
DEMINDELCBOI_HIG,OR_DEMINDELCBOI_HIG,OR,OR,technology,mapeo_directo,False,DEMINDELCBOI_HIG,identidad,,,OR_ELC003,ELC002,OR_INDIHT,INDIHT
DEMINDELCBOI_HIG,SO_DEMINDELCBOI_HIG,SO,SO,technology,mapeo_directo,False,DEMINDELCBOI_HIG,identidad,,,SO_ELC003,ELC002,SO_INDIHT,INDIHT
DEMINDELCBOI_LOW,AN_DEMINDELCBOI_LOW,AN,AN,technology,mapeo_directo,False,DEMINDELCBOI_LOW,identidad,,,AN_ELC003,ELC002,AN_INDIHT,INDIHT
DEMINDELCBOI_LOW,CA_DEMINDELCBOI_LOW,CA,CA,technology,mapeo_directo,False,DEMINDELCBOI_LOW,identidad,,,CA_ELC003,ELC002,CA_INDIHT,INDIHT
DEMINDELCBOI_LOW,NE_DEMINDELCBOI_LOW,NE,NE,technology,mapeo_directo,False,DEMINDELCBOI_LOW,identidad,,,NE_ELC003,ELC002,NE_INDIHT,INDIHT
DEMINDELCBOI_LOW,OR_DEMINDELCBOI_LOW,OR,OR,technology,mapeo_directo,False,DEMINDELCBOI_LOW,identidad,,,OR_ELC003,ELC002,OR_INDIHT,INDIHT
DEMINDELCBOI_LOW,SO_DEMINDELCBOI_LOW,SO,SO,technology,mapeo_directo,False,DEMINDELCBOI_LOW,identidad,,,SO_ELC003,ELC002,SO_INDIHT,INDIHT
DEMINDELCBOI_MID,AN_DEMINDELCBOI_MID,AN,AN,technology,mapeo_directo,False,DEMINDELCBOI_MID,identidad,,,AN_ELC003,ELC002,AN_INDIHT,INDIHT
DEMINDELCBOI_MID,CA_DEMINDELCBOI_MID,CA,CA,technology,mapeo_directo,False,DEMINDELCBOI_MID,identidad,,,CA_ELC003,ELC002,CA_INDIHT,INDIHT
DEMINDELCBOI_MID,NE_DEMINDELCBOI_MID,NE,NE,technology,mapeo_directo,False,DEMINDELCBOI_MID,identidad,,,NE_ELC003,ELC002,NE_INDIHT,INDIHT
DEMINDELCBOI_MID,OR_DEMINDELCBOI_MID,OR,OR,technology,mapeo_directo,False,DEMINDELCBOI_MID,identidad,,,OR_ELC003,ELC002,OR_INDIHT,INDIHT
DEMINDELCBOI_MID,SO_DEMINDELCBOI_MID,SO,SO,technology,mapeo_directo,False,DEMINDELCBOI_MID,identidad,,,SO_ELC003,ELC002,SO_INDIHT,INDIHT
DEMINDELCFUR_HIG,AN_DEMINDELCFUR_HIG,AN,AN,technology,mapeo_directo,False,DEMINDELCFUR_HIG,identidad,,,AN_ELC003,ELC002,AN_INDDHT,INDDHT
DEMINDELCFUR_HIG,CA_DEMINDELCFUR_HIG,CA,CA,technology,mapeo_directo,False,DEMINDELCFUR_HIG,identidad,,,CA_ELC003,ELC002,CA_INDDHT,INDDHT
DEMINDELCFUR_HIG,NE_DEMINDELCFUR_HIG,NE,NE,technology,mapeo_directo,False,DEMINDELCFUR_HIG,identidad,,,NE_ELC003,ELC002,NE_INDDHT,INDDHT
DEMINDELCFUR_HIG,OR_DEMINDELCFUR_HIG,OR,OR,technology,mapeo_directo,False,DEMINDELCFUR_HIG,identidad,,,OR_ELC003,ELC002,OR_INDDHT,INDDHT
DEMINDELCFUR_HIG,SO_DEMINDELCFUR_HIG,SO,SO,technology,mapeo_directo,False,DEMINDELCFUR_HIG,identidad,,,SO_ELC003,ELC002,SO_INDDHT,INDDHT
DEMINDELCFUR_LOW,AN_DEMINDELCFUR_LOW,AN,AN,technology,mapeo_directo,False,DEMINDELCFUR_LOW,identidad,,,AN_ELC003,ELC002,AN_INDDHT,INDDHT
DEMINDELCFUR_LOW,CA_DEMINDELCFUR_LOW,CA,CA,technology,mapeo_directo,False,DEMINDELCFUR_LOW,identidad,,,CA_ELC003,ELC002,CA_INDDHT,INDDHT
DEMINDELCFUR_LOW,NE_DEMINDELCFUR_LOW,NE,NE,technology,mapeo_directo,False,DEMINDELCFUR_LOW,identidad,,,NE_ELC003,ELC002,NE_INDDHT,INDDHT
DEMINDELCFUR_LOW,OR_DEMINDELCFUR_LOW,OR,OR,technology,mapeo_directo,False,DEMINDELCFUR_LOW,identidad,,,OR_ELC003,ELC002,OR_INDDHT,INDDHT
DEMINDELCFUR_LOW,SO_DEMINDELCFUR_LOW,SO,SO,technology,mapeo_directo,False,DEMINDELCFUR_LOW,identidad,,,SO_ELC003,ELC002,SO_INDDHT,INDDHT
DEMINDELCFUR_MID,AN_DEMINDELCFUR_MID,AN,AN,technology,mapeo_directo,False,DEMINDELCFUR_MID,identidad,,,AN_ELC003,ELC002,AN_INDDHT,INDDHT
DEMINDELCFUR_MID,CA_DEMINDELCFUR_MID,CA,CA,technology,mapeo_directo,False,DEMINDELCFUR_MID,identidad,,,CA_ELC003,ELC002,CA_INDDHT,INDDHT
DEMINDELCFUR_MID,NE_DEMINDELCFUR_MID,NE,NE,technology,mapeo_directo,False,DEMINDELCFUR_MID,identidad,,,NE_ELC003,ELC002,NE_INDDHT,INDDHT
DEMINDELCFUR_MID,OR_DEMINDELCFUR_MID,OR,OR,technology,mapeo_directo,False,DEMINDELCFUR_MID,identidad,,,OR_ELC003,ELC002,OR_INDDHT,INDDHT
DEMINDELCFUR_MID,SO_DEMINDELCFUR_MID,SO,SO,technology,mapeo_directo,False,DEMINDELCFUR_MID,identidad,,,SO_ELC003,ELC002,SO_INDDHT,INDDHT
DEMINDELCILU_HIG,AN_DEMINDELCILU_HIG,AN,AN,technology,mapeo_directo,False,DEMINDELCILU_HIG,identidad,,,AN_ELC003,ELC002,AN_INDILU,INDILU
DEMINDELCILU_HIG,CA_DEMINDELCILU_HIG,CA,CA,technology,mapeo_directo,False,DEMINDELCILU_HIG,identidad,,,CA_ELC003,ELC002,CA_INDILU,INDILU
DEMINDELCILU_HIG,NE_DEMINDELCILU_HIG,NE,NE,technology,mapeo_directo,False,DEMINDELCILU_HIG,identidad,,,NE_ELC003,ELC002,NE_INDILU,INDILU
DEMINDELCILU_HIG,OR_DEMINDELCILU_HIG,OR,OR,technology,mapeo_directo,False,DEMINDELCILU_HIG,identidad,,,OR_ELC003,ELC002,OR_INDILU,INDILU
DEMINDELCILU_HIG,SO_DEMINDELCILU_HIG,SO,SO,technology,mapeo_directo,False,DEMINDELCILU_HIG,identidad,,,SO_ELC003,ELC002,SO_INDILU,INDILU
DEMINDELCILU_LOW,AN_DEMINDELCILU_LOW,AN,AN,technology,mapeo_directo,False,DEMINDELCILU_LOW,identidad,,,AN_ELC003,ELC002,AN_INDILU,INDILU
DEMINDELCILU_LOW,CA_DEMINDELCILU_LOW,CA,CA,technology,mapeo_directo,False,DEMINDELCILU_LOW,identidad,,,CA_ELC003,ELC002,CA_INDILU,INDILU
DEMINDELCILU_LOW,NE_DEMINDELCILU_LOW,NE,NE,technology,mapeo_directo,False,DEMINDELCILU_LOW,identidad,,,NE_ELC003,ELC002,NE_INDILU,INDILU
DEMINDELCILU_LOW,OR_DEMINDELCILU_LOW,OR,OR,technology,mapeo_directo,False,DEMINDELCILU_LOW,identidad,,,OR_ELC003,ELC002,OR_INDILU,INDILU
DEMINDELCILU_LOW,SO_DEMINDELCILU_LOW,SO,SO,technology,mapeo_directo,False,DEMINDELCILU_LOW,identidad,,,SO_ELC003,ELC002,SO_INDILU,INDILU
DEMINDELCILU_MID,AN_DEMINDELCILU_MID,AN,AN,technology,mapeo_directo,False,DEMINDELCILU_MID,identidad,,,AN_ELC003,ELC002,AN_INDILU,INDILU
DEMINDELCILU_MID,CA_DEMINDELCILU_MID,CA,CA,technology,mapeo_directo,False,DEMINDELCILU_MID,identidad,,,CA_ELC003,ELC002,CA_INDILU,INDILU
DEMINDELCILU_MID,NE_DEMINDELCILU_MID,NE,NE,technology,mapeo_directo,False,DEMINDELCILU_MID,identidad,,,NE_ELC003,ELC002,NE_INDILU,INDILU
DEMINDELCILU_MID,OR_DEMINDELCILU_MID,OR,OR,technology,mapeo_directo,False,DEMINDELCILU_MID,identidad,,,OR_ELC003,ELC002,OR_INDILU,INDILU
DEMINDELCILU_MID,SO_DEMINDELCILU_MID,SO,SO,technology,mapeo_directo,False,DEMINDELCILU_MID,identidad,,,SO_ELC003,ELC002,SO_INDILU,INDILU
DEMINDELCMPW_HIG,AN_DEMINDELCMPW_HIG,AN,AN,technology,mapeo_directo,False,DEMINDELCMPW_HIG,identidad,,,AN_ELC003,ELC002,AN_INDMPW,INDMPW
DEMINDELCMPW_HIG,CA_DEMINDELCMPW_HIG,CA,CA,technology,mapeo_directo,False,DEMINDELCMPW_HIG,identidad,,,CA_ELC003,ELC002,CA_INDMPW,INDMPW
DEMINDELCMPW_HIG,NE_DEMINDELCMPW_HIG,NE,NE,technology,mapeo_directo,False,DEMINDELCMPW_HIG,identidad,,,NE_ELC003,ELC002,NE_INDMPW,INDMPW
DEMINDELCMPW_HIG,OR_DEMINDELCMPW_HIG,OR,OR,technology,mapeo_directo,False,DEMINDELCMPW_HIG,identidad,,,OR_ELC003,ELC002,OR_INDMPW,INDMPW
DEMINDELCMPW_HIG,SO_DEMINDELCMPW_HIG,SO,SO,technology,mapeo_directo,False,DEMINDELCMPW_HIG,identidad,,,SO_ELC003,ELC002,SO_INDMPW,INDMPW
DEMINDELCMPW_LOW,AN_DEMINDELCMPW_LOW,AN,AN,technology,mapeo_directo,False,DEMINDELCMPW_LOW,identidad,,,AN_ELC003,ELC002,AN_INDMPW,INDMPW
DEMINDELCMPW_LOW,CA_DEMINDELCMPW_LOW,CA,CA,technology,mapeo_directo,False,DEMINDELCMPW_LOW,identidad,,,CA_ELC003,ELC002,CA_INDMPW,INDMPW
DEMINDELCMPW_LOW,NE_DEMINDELCMPW_LOW,NE,NE,technology,mapeo_directo,False,DEMINDELCMPW_LOW,identidad,,,NE_ELC003,ELC002,NE_INDMPW,INDMPW
DEMINDELCMPW_LOW,OR_DEMINDELCMPW_LOW,OR,OR,technology,mapeo_directo,False,DEMINDELCMPW_LOW,identidad,,,OR_ELC003,ELC002,OR_INDMPW,INDMPW
DEMINDELCMPW_LOW,SO_DEMINDELCMPW_LOW,SO,SO,technology,mapeo_directo,False,DEMINDELCMPW_LOW,identidad,,,SO_ELC003,ELC002,SO_INDMPW,INDMPW
DEMINDELCMPW_MID,AN_DEMINDELCMPW_MID,AN,AN,technology,mapeo_directo,False,DEMINDELCMPW_MID,identidad,,,AN_ELC003,ELC002,AN_INDMPW,INDMPW
DEMINDELCMPW_MID,CA_DEMINDELCMPW_MID,CA,CA,technology,mapeo_directo,False,DEMINDELCMPW_MID,identidad,,,CA_ELC003,ELC002,CA_INDMPW,INDMPW
DEMINDELCMPW_MID,NE_DEMINDELCMPW_MID,NE,NE,technology,mapeo_directo,False,DEMINDELCMPW_MID,identidad,,,NE_ELC003,ELC002,NE_INDMPW,INDMPW
DEMINDELCMPW_MID,OR_DEMINDELCMPW_MID,OR,OR,technology,mapeo_directo,False,DEMINDELCMPW_MID,identidad,,,OR_ELC003,ELC002,OR_INDMPW,INDMPW
DEMINDELCMPW_MID,SO_DEMINDELCMPW_MID,SO,SO,technology,mapeo_directo,False,DEMINDELCMPW_MID,identidad,,,SO_ELC003,ELC002,SO_INDMPW,INDMPW
DEMINDELCOTH_HIG,AN_DEMINDELCOTH_HIG,AN,AN,technology,mapeo_directo,False,DEMINDELCOTH_HIG,identidad,,,AN_ELC003,ELC002,AN_INDOTH_ELC,INDOTH_ELC
DEMINDELCOTH_HIG,CA_DEMINDELCOTH_HIG,CA,CA,technology,mapeo_directo,False,DEMINDELCOTH_HIG,identidad,,,CA_ELC003,ELC002,CA_INDOTH_ELC,INDOTH_ELC
DEMINDELCOTH_HIG,NE_DEMINDELCOTH_HIG,NE,NE,technology,mapeo_directo,False,DEMINDELCOTH_HIG,identidad,,,NE_ELC003,ELC002,NE_INDOTH_ELC,INDOTH_ELC
DEMINDELCOTH_HIG,OR_DEMINDELCOTH_HIG,OR,OR,technology,mapeo_directo,False,DEMINDELCOTH_HIG,identidad,,,OR_ELC003,ELC002,OR_INDOTH_ELC,INDOTH_ELC
DEMINDELCOTH_HIG,SO_DEMINDELCOTH_HIG,SO,SO,technology,mapeo_directo,False,DEMINDELCOTH_HIG,identidad,,,SO_ELC003,ELC002,SO_INDOTH_ELC,INDOTH_ELC
DEMINDELCOTH_LOW,AN_DEMINDELCOTH_LOW,AN,AN,technology,mapeo_directo,False,DEMINDELCOTH_LOW,identidad,,,AN_ELC003,ELC002,AN_INDOTH_ELC,INDOTH_ELC
DEMINDELCOTH_LOW,CA_DEMINDELCOTH_LOW,CA,CA,technology,mapeo_directo,False,DEMINDELCOTH_LOW,identidad,,,CA_ELC003,ELC002,CA_INDOTH_ELC,INDOTH_ELC
DEMINDELCOTH_LOW,NE_DEMINDELCOTH_LOW,NE,NE,technology,mapeo_directo,False,DEMINDELCOTH_LOW,identidad,,,NE_ELC003,ELC002,NE_INDOTH_ELC,INDOTH_ELC
DEMINDELCOTH_LOW,OR_DEMINDELCOTH_LOW,OR,OR,technology,mapeo_directo,False,DEMINDELCOTH_LOW,identidad,,,OR_ELC003,ELC002,OR_INDOTH_ELC,INDOTH_ELC
DEMINDELCOTH_LOW,SO_DEMINDELCOTH_LOW,SO,SO,technology,mapeo_directo,False,DEMINDELCOTH_LOW,identidad,,,SO_ELC003,ELC002,SO_INDOTH_ELC,INDOTH_ELC
DEMINDELCOTH_MID,AN_DEMINDELCOTH_MID,AN,AN,technology,mapeo_directo,False,DEMINDELCOTH_MID,identidad,,,AN_ELC003,ELC002,AN_INDOTH_ELC,INDOTH_ELC
DEMINDELCOTH_MID,CA_DEMINDELCOTH_MID,CA,CA,technology,mapeo_directo,False,DEMINDELCOTH_MID,identidad,,,CA_ELC003,ELC002,CA_INDOTH_ELC,INDOTH_ELC
DEMINDELCOTH_MID,NE_DEMINDELCOTH_MID,NE,NE,technology,mapeo_directo,False,DEMINDELCOTH_MID,identidad,,,NE_ELC003,ELC002,NE_INDOTH_ELC,INDOTH_ELC
DEMINDELCOTH_MID,OR_DEMINDELCOTH_MID,OR,OR,technology,mapeo_directo,False,DEMINDELCOTH_MID,identidad,,,OR_ELC003,ELC002,OR_INDOTH_ELC,INDOTH_ELC
DEMINDELCOTH_MID,SO_DEMINDELCOTH_MID,SO,SO,technology,mapeo_directo,False,DEMINDELCOTH_MID,identidad,,,SO_ELC003,ELC002,SO_INDOTH_ELC,INDOTH_ELC
DEMINDELCREF_HIG,AN_DEMINDELCREF_HIG,AN,AN,technology,mapeo_directo,False,DEMINDELCREF_HIG,identidad,,,AN_ELC003,ELC002,AN_INDREF,INDREF
DEMINDELCREF_HIG,CA_DEMINDELCREF_HIG,CA,CA,technology,mapeo_directo,False,DEMINDELCREF_HIG,identidad,,,CA_ELC003,ELC002,CA_INDREF,INDREF
DEMINDELCREF_HIG,NE_DEMINDELCREF_HIG,NE,NE,technology,mapeo_directo,False,DEMINDELCREF_HIG,identidad,,,NE_ELC003,ELC002,NE_INDREF,INDREF
DEMINDELCREF_HIG,OR_DEMINDELCREF_HIG,OR,OR,technology,mapeo_directo,False,DEMINDELCREF_HIG,identidad,,,OR_ELC003,ELC002,OR_INDREF,INDREF
DEMINDELCREF_HIG,SO_DEMINDELCREF_HIG,SO,SO,technology,mapeo_directo,False,DEMINDELCREF_HIG,identidad,,,SO_ELC003,ELC002,SO_INDREF,INDREF
DEMINDELCREF_LOW,AN_DEMINDELCREF_LOW,AN,AN,technology,mapeo_directo,False,DEMINDELCREF_LOW,identidad,,,AN_ELC003,ELC002,AN_INDREF,INDREF
DEMINDELCREF_LOW,CA_DEMINDELCREF_LOW,CA,CA,technology,mapeo_directo,False,DEMINDELCREF_LOW,identidad,,,CA_ELC003,ELC002,CA_INDREF,INDREF
DEMINDELCREF_LOW,NE_DEMINDELCREF_LOW,NE,NE,technology,mapeo_directo,False,DEMINDELCREF_LOW,identidad,,,NE_ELC003,ELC002,NE_INDREF,INDREF
DEMINDELCREF_LOW,OR_DEMINDELCREF_LOW,OR,OR,technology,mapeo_directo,False,DEMINDELCREF_LOW,identidad,,,OR_ELC003,ELC002,OR_INDREF,INDREF
DEMINDELCREF_LOW,SO_DEMINDELCREF_LOW,SO,SO,technology,mapeo_directo,False,DEMINDELCREF_LOW,identidad,,,SO_ELC003,ELC002,SO_INDREF,INDREF
DEMINDELCREF_MID,AN_DEMINDELCREF_MID,AN,AN,technology,mapeo_directo,False,DEMINDELCREF_MID,identidad,,,AN_ELC003,ELC002,AN_INDREF,INDREF
DEMINDELCREF_MID,CA_DEMINDELCREF_MID,CA,CA,technology,mapeo_directo,False,DEMINDELCREF_MID,identidad,,,CA_ELC003,ELC002,CA_INDREF,INDREF
DEMINDELCREF_MID,NE_DEMINDELCREF_MID,NE,NE,technology,mapeo_directo,False,DEMINDELCREF_MID,identidad,,,NE_ELC003,ELC002,NE_INDREF,INDREF
DEMINDELCREF_MID,OR_DEMINDELCREF_MID,OR,OR,technology,mapeo_directo,False,DEMINDELCREF_MID,identidad,,,OR_ELC003,ELC002,OR_INDREF,INDREF
DEMINDELCREF_MID,SO_DEMINDELCREF_MID,SO,SO,technology,mapeo_directo,False,DEMINDELCREF_MID,identidad,,,SO_ELC003,ELC002,SO_INDREF,INDREF
DEMINDHDGBOI_HIG,AN_DEMINDHDGBOI_HIG,AN,AN,technology,mapeo_directo,False,DEMINDHDGBOI_HIG,identidad,,,AN_HDG001,HDG,AN_INDIHT,INDIHT
DEMINDHDGBOI_HIG,CA_DEMINDHDGBOI_HIG,CA,CA,technology,mapeo_directo,False,DEMINDHDGBOI_HIG,identidad,,,CA_HDG001,HDG,CA_INDIHT,INDIHT
