Parametro,Dimension,Codigo_Destino,Region,Anio,Participacion_Efectiva,Valor_Absoluto
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCAIR_SPL_MID,IN,2044,0.012196,0.005964
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCAIR_SPL_MID,IN,2045,0.012196,0.005134
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCAIR_SPL_MID,IN,2046,0.012188,0.004315
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCAIR_SPL_MID,IN,2047,0.012189,0.003523
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCAIR_SPL_MID,IN,2048,0.012191,0.002816
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCAIR_SPL_MID,IN,2049,0.012189,0.002194
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCAIR_SPL_MID,IN,2050,0.012196,0.001671
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCAIR_SPL_MID,IN,2051,0.012204,0.001257
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCAIR_SPL_MID,IN,2052,0.012215,0.000916
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCAIR_SPL_MID,IN,2053,0.012229,0.00066
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCAIR_SPL_MID,IN,2054,0.012245,0.000465
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2025,0.002989,0.002005
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2026,0.002986,0.002007
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2027,0.002984,0.002008
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2028,0.002981,0.002012
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2029,0.00298,0.002017
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2030,0.002977,0.002027
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2031,0.002973,0.002037
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2032,0.002969,0.002051
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2033,0.002965,2964.773803
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2034,0.00296,2960.438162
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2035,0.002956,2956.392443
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2036,0.002952,2952.019781
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2037,0.00295,2950.282788
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2038,0.002947,2947.26929
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2039,0.002943,2943.256478
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2040,0.00294,2940.473455
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2041,0.002937,2937.352213
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2042,0.002936,2936.339454
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2043,0.002935,2934.630388
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2044,0.002934,2934.064931
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2045,0.002934,2934.323742
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2046,0.002933,2932.615063
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2047,0.002933,2933.010309
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2048,0.002934,2933.505826
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2049,0.002933,2933.044857
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2050,0.002934,2934.337435
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2051,0.002936,2935.952954
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2052,0.002938,2938.15114
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2053,0.002941,2940.951057
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_HIG,IN,2054,0.002944,2944.371706
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2025,0.002989,0.000684
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2026,0.002986,0.000684
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2027,0.002984,0.000683
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2028,0.002981,0.000683
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2029,0.00298,0.000679
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2030,0.002977,0.000679
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2031,0.002973,0.000675
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2032,0.002969,0.000671
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2033,0.002965,2964.773803
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2034,0.00296,2960.438162
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2035,0.002956,2956.392443
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2036,0.002952,2952.019781
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2037,0.00295,2950.282788
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2038,0.002947,2947.26929
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2039,0.002943,2943.256478
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2040,0.00294,2940.473455
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2041,0.002937,2937.352213
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2042,0.002936,2936.339454
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2043,0.002935,2934.630388
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2044,0.002934,2934.064931
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2045,0.002934,2934.323742
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2046,0.002933,2932.615063
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2047,0.002933,2933.010309
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2048,0.002934,2933.505826
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2049,0.002933,2933.044857
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2050,0.002934,2934.337435
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2051,0.002936,2935.952954
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2052,0.002938,2938.15114
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2053,0.002941,2940.951057
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_LOW,IN,2054,0.002944,2944.371706
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2025,0.002989,0.003553
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2026,0.002986,0.003547
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2027,0.002984,0.003542
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2028,0.002981,0.003536
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2029,0.00298,0.003528
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2030,0.002977,0.003516
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2031,0.002973,0.003499
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2032,0.002969,0.00348
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2033,0.002965,2964.773803
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2034,0.00296,2960.438162
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2035,0.002956,2956.392443
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2036,0.002952,2952.019781
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2037,0.00295,2950.282788
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2038,0.002947,2947.26929
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2039,0.002943,2943.256478
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2040,0.00294,2940.473455
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2041,0.002937,2937.352213
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2042,0.002936,2936.339454
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2043,0.002935,2934.630388
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2044,0.002934,2934.064931
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2045,0.002934,2934.323742
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2046,0.002933,2932.615063
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2047,0.002933,2933.010309
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2048,0.002934,2933.505826
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2049,0.002933,2933.044857
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2050,0.002934,2934.337435
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2051,0.002936,2935.952954
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2052,0.002938,2938.15114
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2053,0.002941,2940.951057
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCCKN_MID,IN,2054,0.002944,2944.371706
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2025,0.00442,4e-06
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2026,0.004425,4e-06
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2027,0.004429,4e-06
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2028,0.004432,9e-06
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2029,0.004434,9e-06
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2030,0.004435,1.3e-05
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2031,0.004432,1.8e-05
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2032,0.004429,2.7e-05
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2033,0.004425,3.5e-05
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2034,0.004421,4.9e-05
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2035,0.004418,6.6e-05
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2036,0.004413,9.3e-05
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2037,0.004413,0.000124
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2038,0.00441,0.000168
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2039,0.004406,0.00022
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2040,0.004404,0.000286
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2041,0.004401,0.00037
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2042,0.004401,0.000471
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2043,0.0044,0.00059
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2044,0.0044,0.000717
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2045,0.004402,0.00085
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2046,0.0044,0.000981
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2047,0.004402,0.001109
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2048,0.004404,0.001229
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2049,0.004405,0.001326
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2050,0.004408,0.001415
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2051,0.004412,0.001482
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2052,0.004416,0.001537
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2053,0.004422,0.001583
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_HIG,IN,2054,0.004429,0.001616
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2025,0.00442,0.000853
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2026,0.004425,0.00085
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2027,0.004429,0.00085
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2028,0.004432,0.000851
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2029,0.004434,0.000851
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2030,0.004435,0.000847
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2031,0.004432,0.000846
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2032,0.004429,0.000841
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2033,0.004425,0.000836
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2034,0.004421,0.000827
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2035,0.004418,0.000817
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2036,0.004413,0.000808
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2037,0.004413,0.00079
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2038,0.00441,0.000767
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2039,0.004406,0.00074
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2040,0.004404,0.000705
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2041,0.004401,0.000664
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2042,0.004401,0.000612
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2043,0.0044,0.000554
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2044,0.0044,0.000493
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2045,0.004402,0.000423
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2046,0.0044,0.000356
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2047,0.004402,0.000295
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2048,0.004404,0.000238
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2049,0.004405,0.000185
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2050,0.004408,0.000145
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2051,0.004412,0.00011
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2052,0.004416,8.4e-05
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2053,0.004422,6.2e-05
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_LOW,IN,2054,0.004429,4.4e-05
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2025,0.00442,0.000849
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2026,0.004425,0.00085
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2027,0.004429,0.00085
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2028,0.004432,0.000851
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2029,0.004434,0.000847
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2030,0.004435,0.000847
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2031,0.004432,0.000842
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2032,0.004429,0.000837
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2033,0.004425,0.000828
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2034,0.004421,0.000818
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2035,0.004418,0.000808
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2036,0.004413,0.00079
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2037,0.004413,0.000768
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2038,0.00441,0.000741
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2039,0.004406,0.000705
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2040,0.004404,0.000665
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2041,0.004401,0.000612
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2042,0.004401,0.000554
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2043,0.0044,0.000493
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2044,0.0044,0.000422
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2045,0.004402,0.000357
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2046,0.0044,0.000295
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2047,0.004402,0.000238
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2048,0.004404,0.000185
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2049,0.004405,0.000145
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2050,0.004408,0.00011
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2051,0.004412,8.4e-05
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2052,0.004416,6.2e-05
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCFAN_MID,IN,2053,0.004422,4.4e-05
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2025,0.003589,0.014893
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2026,0.003564,0.014812
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2027,0.00353,0.014716
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2028,0.003489,0.014601
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2029,0.003446,0.014496
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2030,0.003398,0.014398
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2031,0.003347,0.014315
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2032,0.004514,0.020207
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2033,0.004406,0.020059
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2034,0.00429,0.019972
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2035,0.004178,0.020032
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2036,0.004057,0.020208
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2037,0.003944,0.020626
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2038,0.003826,0.021251
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2039,0.003707,0.022139
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2040,0.003585,0.023313
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2041,0.00347,0.024822
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2042,0.00336,0.026669
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2043,0.003258,0.028779
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2044,0.003166,0.031098
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2045,0.003083,0.033489
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2046,0.003004,0.035753
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2047,0.002937,0.037858
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2048,0.002873,0.039621
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2049,0.002818,0.041045
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2050,0.002767,0.042118
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2051,0.002721,0.042859
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2052,0.002679,0.043319
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2053,0.00264,0.043553
TotalAnnualMaxCapacityInvestment,TECHNOLOGY,IN_DEMRESELCOTH_HIG,IN,2054,0.002605,0.04361
